company_bucket,company_folder,file_path,rel_path,company_name,cik,accession_number,form_type,period_of_report,fiscal_year,A_Total_Assets,L_Total_Liabilities,E_Total_Equity,R_Total_Revenue,Pi_Net_Income,Operating_Income,Cash_CashEquiv,Marketable_Securities,H_HQLA_Proxy,BS_Check_LplusE,C_Derived_Cost,BS_Residual_A_minus_L_minus_E,Liquidity_Ratio_H_over_A,Capital_Ratio_E_over_A,Lambda_Assumed,Kappa_Assumed,Liquidity_Pass_H_ge_lambdaA,Capital_Pass_E_ge_kappaA,flags,period_dt,q_year,q_num,form_pri,completeness
failed,SunEdison,data/failed/SunEdison/0000945436-12-000174.txt,failed/SunEdison/0000945436-12-000174.txt,MEMC ELECTRONIC MATERIALS INC,0000945436,0000945436-12-000174,10-Q,20120930,2012,,,,,2.0,2.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2012-09-30,2012,3,0,2
failed,SunEdison,data/failed/SunEdison/0000945436-13-000051.txt,failed/SunEdison/0000945436-13-000051.txt,MEMC ELECTRONIC MATERIALS INC,0000945436,0000945436-13-000051,10-Q,20130331,2013,,,,,2.0,120.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2013-03-31,2013,1,0,2
failed,SunEdison,data/failed/SunEdison/sunedison-6302013x10xq.htm,failed/SunEdison/sunedison-6302013x10xq.htm,SunEdison,,,10-Q,20130630,2013,,,,,2.0,120.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2013-06-30,2013,2,0,2
failed,SunEdison,data/failed/SunEdison/sunedison-9302013x10xq.htm,failed/SunEdison/sunedison-9302013x10xq.htm,SunEdison,,,10-Q,20130930,2013,,,,,2.0,120.0,149.3,,149.3,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2013-09-30,2013,3,0,2
failed,SunEdison,data/failed/SunEdison/0000945436-14-000071.txt,failed/SunEdison/0000945436-14-000071.txt,"SUNEDISON, INC.",0000945436,0000945436-14-000071,10-Q,20140331,2014,,,,,2.0,120.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2014-03-31,2014,1,0,2
failed,SunEdison,data/failed/SunEdison/0000945436-14-000158.txt,failed/SunEdison/0000945436-14-000158.txt,"SUNEDISON, INC.",0000945436,0000945436-14-000158,10-Q,20140630,2014,,,,,2.0,120.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2014-06-30,2014,2,0,2
failed,SunEdison,data/failed/SunEdison/sunedison-9302014x10xq.htm,failed/SunEdison/sunedison-9302014x10xq.htm,SunEdison,,,10-Q,20140930,2014,,,,,2.0,120.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2014-09-30,2014,3,0,2
failed,SunEdison,data/failed/SunEdison/suned-331201510q.htm,failed/SunEdison/suned-331201510q.htm,SunEdison,,,10-Q,20150331,2015,,,,,30.0,,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2015-03-31,2015,1,0,2
failed,SunEdison,data/failed/SunEdison/suned-630201510q.htm,failed/SunEdison/suned-630201510q.htm,SunEdison,,,10-Q,20150630,2015,,,,,2.0,,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2015-06-30,2015,2,0,2
failed,SunEdison,data/failed/SunEdison/d185590dex101.htm,failed/SunEdison/d185590dex101.htm,SunEdison,,,10-Q,20150930,2015,1000000.0,,,15000000.0,,,1.01,,1.01,,,,1.01e-06,,0.05,0.08,False,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2015-09-30,2015,3,0,3
failed,WeWork,data/failed/WeWork/0001213900-20-026943.txt,failed/WeWork/0001213900-20-026943.txt,BowX Acquisition Corp.,0001813756,0001213900-20-026943,10-Q,20200630,2020,,,,,4.0,,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2020-06-30,2020,2,0,1
failed,WeWork,data/failed/WeWork/f10q0920_bowxacquisition.htm,failed/WeWork/f10q0920_bowxacquisition.htm,WeWork,,,10-Q,20200930,2020,,17055841.0,,,84000.0,31.0,31.0,30.0,61.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2020-09-30,2020,3,0,3
failed,WeWork,data/failed/WeWork/0001193125-21-361365.txt,failed/WeWork/0001193125-21-361365.txt,WeWork Inc.,0001813756,0001193125-21-361365,10-Q,20201231,2020,484520512.0,30408662.0,454111850.0,,4810316.0,4788306.0,921049.0,,921049.0,484520512.0,,0.0,0.0019009494483486387,0.937239680783628,0.05,0.08,False,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2020-12-31,2020,4,0,5
failed,WeWork,data/failed/WeWork/0001193125-21-171043.txt,failed/WeWork/0001193125-21-171043.txt,BowX Acquisition Corp.,0001813756,0001193125-21-171043,10-Q,20210331,2021,484346355.0,35851651.0,448494704.0,,0.0,,18.0,31.0,49.0,,,0.0,1.0116727315930766e-07,0.9259793108177722,0.05,0.08,False,True,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;DerivedE_AminusL,2021-03-31,2021,1,0,5
failed,WeWork,data/failed/WeWork/0001193125-21-242603.txt,failed/WeWork/0001193125-21-242603.txt,BowX Acquisition Corp.,0001813756,0001193125-21-242603,10-Q,20210630,2021,483900536.0,46589547.0,437310989.0,,11183715.0,,506334.0,,506334.0,483900536.0,,0.0,0.0010463596593329667,0.9037208196024813,0.05,0.08,False,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-06-30,2021,2,0,5
failed,WeWork,data/failed/WeWork/0001193125-21-361372.txt,failed/WeWork/0001193125-21-361372.txt,WeWork Inc.,0001813756,0001193125-21-361372,10-Q,20210930,2021,483561501.0,39314750.0,444246751.0,,6935762.0,2865574.0,242155.0,,242155.0,483561501.0,,0.0,0.0005007739439538219,0.9186975184775927,0.05,0.08,False,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-09-30,2021,3,0,5
failed,WeWork,data/failed/WeWork/0001813756-22-000026.txt,failed/WeWork/0001813756-22-000026.txt,WeWork Inc.,0001813756,0001813756-22-000026,10-Q,20220331,2022,20686000000.0,22546000000.0,-1860000000.0,765000000.0,435000000.0,358000000.0,530000000.0,,530000000.0,20686000000.0,330000000.0,0.0,0.02562119307744368,-0.08991588513970801,0.05,0.08,False,False,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-03-31,2022,1,0,6
failed,WeWork,data/failed/WeWork/0001813756-22-000035.txt,failed/WeWork/0001813756-22-000035.txt,WeWork Inc.,0001813756,0001813756-22-000035,10-Q,20220630,2022,19638000000.0,21955000000.0,-2317000000.0,815000000.0,577000000.0,316000000.0,632000000.0,,632000000.0,19638000000.0,238000000.0,0.0,0.032182503309909356,-0.11798553824218352,0.05,0.08,False,False,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-06-30,2022,2,0,6
failed,WeWork,data/failed/WeWork/0001813756-22-000049.txt,failed/WeWork/0001813756-22-000049.txt,WeWork Inc.,0001813756,0001813756-22-000049,10-Q,20220930,2022,18339000000.0,21094000000.0,-2755000000.0,817000000.0,568000000.0,336000000.0,467000000.0,,467000000.0,18339000000.0,249000000.0,0.0,0.025464856317138337,-0.15022629369104096,0.05,0.08,False,False,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-09-30,2022,3,0,6
failed,WeWork,data/failed/WeWork/0001813756-23-000040.txt,failed/WeWork/0001813756-23-000040.txt,WeWork Inc.,0001813756,0001813756-23-000040,10-Q,20230331,2023,16949000000.0,20735000000.0,-3786000000.0,849000000.0,264000000.0,204000000.0,306000000.0,,306000000.0,16949000000.0,585000000.0,0.0,0.01805416248746239,-0.22337601038409347,0.05,0.08,False,False,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-03-31,2023,1,0,6
failed,WeWork,data/failed/WeWork/0001813756-23-000059.txt,failed/WeWork/0001813756-23-000059.txt,WeWork Inc.,0001813756,0001813756-23-000059,10-Q,20230630,2023,15063000000.0,18656000000.0,-3593000000.0,844000000.0,349000000.0,351000000.0,239000000.0,,239000000.0,15063000000.0,495000000.0,0.0,0.015866693221801766,-0.2385315010290115,0.05,0.08,False,False,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-06-30,2023,2,0,6
failed,WeWork,data/failed/WeWork/wework2023q310q.htm,failed/WeWork/wework2023q310q.htm,WeWork,,,10-Q,20230930,2023,,,,,3.0,72.0,2.0,,2.0,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight;HProxyIsCashOnly,2023-09-30,2023,3,0,2
healthy,AMD,data/healthy/AMD/0000891618-94-000068.txt,healthy/AMD/0000891618-94-000068.txt,ADVANCED MICRO DEVICES INC,0000002488,0000891618-94-000068,8-K,19931226,1993,,,1352271.0,,134937.0,19.0,60423.0,-3.0,60420.0,,,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,1993-12-26,1993,4,1,3
healthy,AMD,data/healthy/AMD/0000950131-94-000498.txt,healthy/AMD/0000950131-94-000498.txt,ADVANCED MICRO DEVICES INC,0000002488,0000950131-94-000498,10-Q,19940327,1994,,,1442670.0,513080.0,84587.0,121528.0,84405.0,,84405.0,,428493.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,1994-03-27,1994,1,0,4
healthy,AMD,data/healthy/AMD/0000912057-94-002437.txt,healthy/AMD/0000912057-94-002437.txt,ADVANCED MICRO DEVICES INC,0000002488,0000912057-94-002437,10-Q,19940626,1994,,,1558872.0,533297.0,-2925.0,138054.0,79268.0,,79268.0,,536222.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,1994-06-26,1994,2,0,4
healthy,AMD,data/healthy/AMD/0000898430-94-000804.txt,healthy/AMD/0000898430-94-000804.txt,ADVANCED MICRO DEVICES INC,0000002488,0000898430-94-000804,10-Q,19940925,1994,,,1663891.0,543114.0,-4277.0,135577.0,130587.0,,130587.0,,547391.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,1994-09-25,1994,3,0,4
healthy,AMD,data/healthy/AMD/0000950131-95-000530.txt,healthy/AMD/0000950131-95-000530.txt,ADVANCED MICRO DEVICES INC,0000002488,0000950131-95-000530,8-K,19941225,1994,,,1735265.0,,1.0,3.0,121343.0,110.3,121453.3,,,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,1994-12-25,1994,4,1,3
healthy,AMD,data/healthy/AMD/0000898430-95-000616.txt,healthy/AMD/0000898430-95-000616.txt,ADVANCED MICRO DEVICES INC,0000002488,0000898430-95-000616,10-Q,19950402,1995,,,1842417.0,620096.0,-1414.0,139878.0,162680.0,324848.0,487528.0,,621510.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1995-04-02,1995,2,0,4
healthy,AMD,data/healthy/AMD/0000898430-95-001323.txt,healthy/AMD/0000898430-95-001323.txt,ADVANCED MICRO DEVICES INC,0000002488,0000898430-95-001323,10-Q,19950702,1995,,,1948773.0,626214.0,2529.0,126859.0,261074.0,287886.0,548960.0,,623685.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1995-07-02,1995,3,0,4
healthy,AMD,data/healthy/AMD/0000898430-95-002116.txt,healthy/AMD/0000898430-95-002116.txt,ADVANCED MICRO DEVICES INC,0000002488,0000898430-95-002116,10-Q,19951001,1995,,,2020455.0,590385.0,12311.0,50502.0,178428.0,314495.0,492923.0,,578074.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1995-10-01,1995,4,0,4
healthy,AMD,data/healthy/AMD/0000898430-96-002040.txt,healthy/AMD/0000898430-96-002040.txt,ADVANCED MICRO DEVICES INC,0000002488,0000898430-96-002040,10-Q,19960331,1996,,,2121948.0,544212.0,21563.0,-22314.0,85382.0,323917.0,409299.0,,522649.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1996-03-31,1996,1,0,4
healthy,AMD,data/healthy/AMD/0000898430-96-003527.txt,healthy/AMD/0000898430-96-003527.txt,ADVANCED MICRO DEVICES INC,0000002488,0000898430-96-003527,10-Q,19960630,1996,,,2071355.0,455077.0,12911.0,-100533.0,77806.0,203852.0,281658.0,,442166.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1996-06-30,1996,2,0,4
healthy,AMD,data/healthy/AMD/0001012870-96-000583.txt,healthy/AMD/0001012870-96-000583.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-96-000583,10-Q,19960929,1996,,,2036658.0,456862.0,7326.0,-76918.0,108748.0,252596.0,361344.0,,449536.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1996-09-29,1996,3,0,4
healthy,AMD,data/healthy/AMD/0000898430-97-004123.txt,healthy/AMD/0000898430-97-004123.txt,ADVANCED MICRO DEVICES INC,0000002488,0000898430-97-004123,8-K,19961229,1996,,,363905.0,367103.0,52272.0,105871.0,,,,,314831.0,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,1996-12-29,1996,4,1,3
healthy,AMD,data/healthy/AMD/0000950109-97-004074.txt,healthy/AMD/0000950109-97-004074.txt,ADVANCED MICRO DEVICES INC,0000002488,0000950109-97-004074,10-Q,19970330,1997,,,2043757.0,551999.0,7691.0,3496.0,225385.0,403502.0,628887.0,,544308.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1997-03-30,1997,1,0,4
healthy,AMD,data/healthy/AMD/0001012870-97-001536.txt,healthy/AMD/0001012870-97-001536.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-97-001536,10-Q,19970629,1997,,,2090547.0,594561.0,3547.0,9291.0,160595.0,382420.0,543015.0,,591014.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1997-06-29,1997,2,0,4
healthy,AMD,data/healthy/AMD/0001012870-97-002210.txt,healthy/AMD/0001012870-97-002210.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-97-002210,10-Q,19970928,1997,,,2043617.0,596644.0,5300.0,38417.0,162781.0,278229.0,441010.0,,591344.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1997-09-28,1997,3,0,4
healthy,AMD,data/healthy/AMD/0001012870-98-001068.txt,healthy/AMD/0001012870-98-001068.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-98-001068,10-Q,19980329,1998,,,1965711.0,540856.0,7736.0,-99069.0,192481.0,114323.0,306804.0,,533120.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1998-03-29,1998,1,0,4
healthy,AMD,data/healthy/AMD/0001012870-98-002066.txt,healthy/AMD/0001012870-98-002066.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-98-002066,10-Q,19980628,1998,,,1918451.0,526538.0,4433.0,-103958.0,160166.0,532277.0,692443.0,,522105.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1998-06-28,1998,2,0,4
healthy,AMD,data/healthy/AMD/0001012870-98-002829.txt,healthy/AMD/0001012870-98-002829.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-98-002829,10-Q,19980927,1998,,,1929696.0,685927.0,-126281.0,9509.0,135693.0,444817.0,580510.0,,812208.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1998-09-27,1998,3,0,4
healthy,AMD,data/healthy/AMD/0001012870-99-000892.txt,healthy/AMD/0001012870-99-000892.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-99-000892,8-K,19981227,1998,,,2005049.0,,103960000.0,469035.0,361908.0,207.0,362115.0,,,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,1998-12-27,1998,4,1,3
healthy,AMD,data/healthy/AMD/0001012870-99-001511.txt,healthy/AMD/0001012870-99-001511.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-99-001511,10-Q,19990328,1999,,,4305493.0,631593.0,-2735.0,-6867.0,163575.0,325570.0,489145.0,,634328.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1999-03-28,1999,1,0,4
healthy,AMD,data/healthy/AMD/0001012870-99-002652.txt,healthy/AMD/0001012870-99-002652.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-99-002652,10-Q,19990627,1999,,,1962161.0,595109.0,4037.0,24310.0,220638.0,430192.0,650830.0,,591072.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1999-06-27,1999,2,0,4
healthy,AMD,data/healthy/AMD/0001012870-99-003915.txt,healthy/AMD/0001012870-99-003915.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-99-003915,10-Q,19990926,1999,,,1918765.0,662192.0,4721.0,-98990.0,93267.0,283768.0,377035.0,,657471.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1999-09-26,1999,3,0,4
healthy,AMD,data/healthy/AMD/0001012870-00-002943.txt,healthy/AMD/0001012870-00-002943.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-00-002943,10-Q,20000402,2000,,,2198372.0,1092029.0,189349.0,180669.0,380154.0,539029.0,919183.0,,902680.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2000-04-02,2000,2,0,4
healthy,AMD,data/healthy/AMD/0001012870-00-004459.txt,healthy/AMD/0001012870-00-004459.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-00-004459,10-Q,20000702,2000,,,2443171.0,1170437.0,32.0,250197.0,709523.0,370370.0,1079893.0,,1170405.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2000-07-02,2000,3,0,4
healthy,AMD,data/healthy/AMD/0001012870-00-005706-0001.txt,healthy/AMD/0001012870-00-005706-0001.txt,AMD,,,10-Q,20001001,2000,,,2901214.0,1206549.0,602150.0,262844.0,582299.0,651198.0,1233497.0,,604399.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2000-10-01,2000,4,0,4
healthy,AMD,data/healthy/AMD/0001012870-01-500838.txt,healthy/AMD/0001012870-01-500838.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-01-500838,10-Q,20010401,2001,,,3276636.0,1188747.0,164197.0,167019.0,1055776.0,539780.0,1595556.0,,1024550.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2001-04-01,2001,2,0,4
healthy,AMD,data/healthy/AMD/d10q.txt,healthy/AMD/d10q.txt,AMD,,,10-Q,20010930,2001,,,3630788.0,765870.0,-185742.0,-229594.0,397423.0,506111.0,903534.0,,951612.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2001-09-30,2001,3,0,4
healthy,AMD,data/healthy/AMD/0001012870-02-001071.txt,healthy/AMD/0001012870-02-001071.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-02-001071,8-K,20011230,2001,,,3555055.0,,983.0,,427288.0,9.0,427297.0,,,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,2001-12-30,2001,4,1,3
healthy,AMD,data/healthy/AMD/0001012870-02-002217.txt,healthy/AMD/0001012870-02-002217.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-02-002217,10-Q,20020331,2002,,,,316467.0,36575.0,74435.0,,978336.0,,,279892.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,2002-03-31,2002,1,0,2
healthy,AMD,data/healthy/AMD/0001012870-02-004058.txt,healthy/AMD/0001012870-02-004058.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-02-004058,10-Q,20020630,2002,,,,566761.0,52292.0,89994.0,,593752.0,,,514469.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,2002-06-30,2002,2,0,2
healthy,AMD,data/healthy/AMD/0001012870-02-004351.txt,healthy/AMD/0001012870-02-004351.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-02-004351,10-Q,20020929,2002,,,,808573.0,40494.0,69822.0,,332435.0,,,768079.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,2002-09-29,2002,3,0,2
healthy,AMD,data/healthy/AMD/0001012870-03-001181.txt,healthy/AMD/0001012870-03-001181.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-03-001181,8-K,20021229,2002,,,,,3.0,3.0,3.0,9.0,12.0,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,2002-12-29,2002,4,1,2
healthy,AMD,data/healthy/AMD/0001012870-03-002509.txt,healthy/AMD/0001012870-03-002509.txt,ADVANCED MICRO DEVICES INC,0000002488,0001012870-03-002509,10-Q,20030330,2003,,,,169285.0,24046.0,48356.0,,370617.0,,,145239.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,2003-03-30,2003,1,0,2
healthy,AMD,data/healthy/AMD/0001193125-03-033907.txt,healthy/AMD/0001193125-03-033907.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-03-033907,10-Q,20030629,2003,,,,,3.0,0.0,4.0,4.0,8.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;MissingH;LabelFallback_Tight,2003-06-29,2003,2,0,2
healthy,AMD,data/healthy/AMD/0001193125-03-078414.txt,healthy/AMD/0001193125-03-078414.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-03-078414,10-Q,20030928,2003,,,,,5.0,5.0,4.0,4.0,8.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;MissingH;LabelFallback_Tight,2003-09-28,2003,3,0,2
healthy,AMD,data/healthy/AMD/0001193125-04-037179.txt,healthy/AMD/0001193125-04-037179.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-04-037179,8-K,20031228,2003,,,,,1.0,1.0,1.0,28.0,29.0,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,2003-12-28,2003,4,1,2
healthy,AMD,data/healthy/AMD/0001193125-04-080712.txt,healthy/AMD/0001193125-04-080712.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-04-080712,10-Q,20040328,2004,,,,291102.0,3777.0,8983.0,,138964.0,,,287325.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,2004-03-28,2004,1,0,2
healthy,AMD,data/healthy/AMD/0001193125-04-132797.txt,healthy/AMD/0001193125-04-132797.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-04-132797,10-Q,20040627,2004,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;MissingH;LabelFallback_Tight,2004-06-27,2004,2,0,2
healthy,AMD,data/healthy/AMD/0001193125-04-186500.txt,healthy/AMD/0001193125-04-186500.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-04-186500,10-Q,20040926,2004,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;MissingH;LabelFallback_Tight,2004-09-26,2004,3,0,2
healthy,AMD,data/healthy/AMD/0001193125-05-039876.txt,healthy/AMD/0001193125-05-039876.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-05-039876,8-K,20041226,2004,,,,,1.0,1.0,1.0,26.0,27.0,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,2004-12-26,2004,4,1,2
healthy,AMD,data/healthy/AMD/0001193125-05-099350.txt,healthy/AMD/0001193125-05-099350.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-05-099350,10-Q,20050327,2005,,,,304582000.0,,,,422825000.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;MissingH,2005-03-27,2005,1,0,1
healthy,AMD,data/healthy/AMD/0001193125-05-157905.txt,healthy/AMD/0001193125-05-157905.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-05-157905,10-Q,20050626,2005,,,,610131000.0,,,,508843000.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;MissingH,2005-06-26,2005,2,0,1
healthy,AMD,data/healthy/AMD/0001193125-05-215504.txt,healthy/AMD/0001193125-05-215504.txt,ADVANCED MICRO DEVICES INC,0000002488,0001193125-05-215504,10-Q,20050925,2005,,,,861030000.0,,,,536052000.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;MissingH,2005-09-25,2005,3,0,1
